Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M,Target,Predict Target
302.9385662769312,311.52665865300406,1284,68.97808035557901,106,0,1,0,1,1
300.3,310.4,1493,37.5,219,0,1,0,0,1
298.0,308.1,1440,43.7,37,1,0,0,0,0
300.9,311.0,1567,34.3,130,0,0,1,0,0
302.4,310.1,1358,54.6,61,0,0,1,1,1
297.9,308.9,1416,39.6,45,1,0,0,0,0
298.3,310.0,1507,44.7,73,0,1,0,0,0
301.6603669944212,309.72068637119685,1441,45.48100574797253,232,0,1,0,1,1
299.33038877957665,309.2808373713958,1515,47.897009387872025,226,0,1,0,1,1
301.6594096438222,310.21353011872594,1311,58.49593961680005,40,0,1,0,1,1
298.9,310.3,1456,44.1,118,0,1,0,0,0
300.5,311.6,1351,53.5,78,1,0,0,0,0
299.1,310.3,1619,31.1,242,0,1,0,0,0
299.2,310.2,1697,30.6,12,0,1,0,0,0
300.4,309.7,1467,36.9,131,0,1,0,0,0
301.9214503867726,310.39570992264544,1370,51.73432061883622,153,0,0,0,1,1
302.6795286352813,310.73758189944897,1351,48.261065283352735,7,0,0,0,1,1
300.2809213073338,309.39926921338315,1383,52.40109617992534,222,0,1,0,1,1
302.0664238876783,310.86697014040215,2687,10.433166422778816,103,0,0,1,1,1
302.4989139646245,310.8096689194404,1361,51.40005269946965,66,0,1,0,1,1
301.52384849326774,310.0986955655402,1308,56.3845898244012,40,0,1,0,1,1
300.0,311.4,1352,61.8,10,0,0,1,0,0
302.6074586290735,310.2223758872204,2676,10.790676713658176,83,0,0,1,1,1
302.68618204982914,310.6349051529047,1302,57.03778737272502,17,0,0,0,1,1
302.0,310.6,1583,35.2,171,0,1,0,0,0
298.3,307.7,1717,27.1,7,0,0,1,0,0
301.1080642825706,310.44564499779943,2695,11.65651599823953,28,0,1,0,1,1
301.1,311.7,1408,46.3,135,0,1,0,0,0
297.9,308.7,1751,26.6,111,0,0,1,0,0
303.69241319959224,312.693135752012,1358,56.803612762098936,194,0,1,0,1,1
297.8,307.3,1516,40.1,166,1,0,0,0,0
299.9,311.4,1627,36.7,118,0,1,0,0,0
303.5,313.0,1902,21.6,60,0,0,1,0,0
298.2,309.0,1780,29.3,91,0,1,0,0,0
300.5,311.4,1466,41.8,112,0,1,0,0,0
302.12316878969176,311.5078025476301,1444,47.60071655959567,210,0,1,0,1,1
302.5,311.8,2023,19.1,74,0,0,1,0,0
301.9411602457509,310.4082320491502,1370,51.206077050988,152,0,0,0,1,1
300.4,309.7,1685,32.3,167,0,0,1,0,0
298.9934735861101,310.24985257925874,2736,8.82077190802447,140,0,0,0,1,1
300.7,309.6,1388,51.1,160,0,0,1,0,0
301.7,311.2,1482,43.6,154,0,1,0,0,0
302.8992332404025,311.8,1367,53.31278529624243,203,0,1,0,1,1
297.5,308.2,1624,30.9,186,0,0,1,0,0
302.8092953092132,311.5578319273472,1364,56.408428617548815,90,0,0,0,1,1
301.8,311.0,1756,26.7,33,0,0,1,0,0
302.4781890080061,310.811645710408,1294,62.36358243995395,121,0,0,1,1,1
301.16996422887706,311.03079674701763,1378,50.50989268663111,217,0,0,0,1,1
302.7,312.3,1858,25.4,2,0,1,0,0,0
301.7,310.7,1659,29.9,73,0,0,1,0,0
302.0992269495157,310.6999002515504,1294,62.401546100968645,101,0,0,0,1,1
301.9247713961813,310.3244665910898,1268,62.5057912967394,95,0,0,0,1,1
299.4334100795344,308.72465982060874,1445,62.75601846676844,133,0,0,0,1,1
298.6,309.8,1496,37.7,134,0,1,0,0,0
302.801821373468,311.9619427983659,2700,10.717207227349048,51,0,0,0,1,1
298.7,309.6,1442,55.6,194,0,1,0,0,1
302.54012160185107,311.0076368020824,1361,56.8522415960665,109,0,0,0,1,1
299.0,310.4,1981,21.2,125,0,1,0,0,0
300.9,311.6,1671,33.5,148,0,1,0,0,0
298.7,310.3,1481,41.5,83,0,0,1,0,0
300.3,311.0,1613,34.7,142,0,1,0,0,0
298.7,309.0,1843,25.8,130,0,0,1,0,0
298.7,310.2,1363,45.5,28,0,1,0,0,0
303.0811550390624,311.2811550390624,1336,52.298480624998064,172,0,1,0,1,1
298.6,309.4,1316,51.4,52,0,1,0,0,0
302.80909678978605,310.696374221615,1350,43.82920029002117,9,0,1,0,1,1
300.0,309.3,1932,21.8,135,0,0,1,0,0
297.9,309.8,1336,71.6,31,0,1,0,1,1
302.3,311.4,1609,32.3,49,0,1,0,0,0
300.9171274473531,311.2828725526469,1278,60.95823332100059,190,0,1,0,1,1
298.6361365736566,309.2445462946264,1436,52.20516147618025,31,0,0,0,1,1
303.8,312.5,2344,15.2,146,0,0,1,0,0
297.5,308.3,1585,32.9,32,0,1,0,0,0
303.4,312.3,1680,30.6,67,0,1,0,0,0
302.53520632347846,310.30280948521767,1358,56.3576822052198,65,0,0,0,1,1
298.7161247728449,309.2115992731038,1285,61.45869945482785,216,0,1,0,1,1
298.50117007237066,308.64747327890234,1346,58.85369679346828,202,0,1,0,1,1
303.0431656148502,311.56211040990013,1314,53.85379574374014,70,0,0,1,1,1
302.4,311.8,1255,59.0,138,0,1,0,0,0
299.0895834040997,308.8,1328,53.65392120230757,206,0,0,0,1,1
298.4,308.9,1496,37.9,194,0,1,0,0,0
304.0,312.9,1313,53.9,202,0,1,0,0,1
303.20919684277453,312.4292813856404,2711,9.619239114207469,59,0,0,0,1,1
298.60919951925894,308.2272998798147,1544,37.01068299280839,203,0,0,0,1,1
300.15146985365266,309.5746954617304,2845,5.1178495946148965,174,0,1,0,1,1
301.6,310.7,1679,29.5,10,0,1,0,0,0
302.3572588693397,310.46344050251565,1349,55.52822339198087,188,0,1,0,1,1
302.2871164042654,310.6871164042654,1332,53.60613753175343,110,0,0,0,1,1
299.6756182897674,309.08771176982435,1300,65.72418696011394,46,0,1,0,1,1
297.3482435319187,307.9988290212791,1329,73.71990663825474,161,0,0,0,1,1
303.5,311.7,1584,32.7,143,1,0,0,0,0
297.3,308.5,1545,34.3,74,0,1,0,0,0
299.4772226536565,309.1708890614626,1297,64.76646340877835,210,0,1,0,1,1
302.0996278018034,310.3656741381425,1366,45.864929741749314,171,0,1,0,1,1
301.4077030474017,310.58846537407203,1628,29.63460387778391,227,0,1,0,1,1
301.5342880553513,311.24384678413304,1233,64.8931889741704,171,0,1,0,1,1
302.6,311.8,1627,31.8,23,0,1,0,0,0
300.6238953814902,310.1088151365239,1562,38.18329304415371,211,0,0,0,1,1
300.9897583502152,309.7633366385072,1307,58.13590866557352,40,0,1,0,1,1
303.0,311.2,1735,26.1,194,0,1,0,0,0
300.5,310.0,1406,50.2,119,0,0,1,0,0
300.1274332633625,310.30185391494285,2536,12.883410579789286,76,0,1,0,1,1
301.1505176469201,310.6955957218873,1573,38.25051764692008,222,0,1,0,1,1
300.9503966873612,310.311245946164,1563,38.3922538799112,212,0,0,0,1,1
298.3,307.9,1551,33.8,72,0,1,0,0,0
299.7792964040436,310.1852259026722,1375,49.08341726353737,221,0,0,0,1,1
297.0,307.9,1882,24.2,97,0,0,1,0,0
295.4,305.8,1526,38.2,181,0,0,1,0,0
297.4,307.9,1338,48.5,158,0,0,1,0,0
303.6302953487876,312.5576372096997,2660,11.4,39,0,0,1,1,1
300.3,310.5,1522,39.1,217,0,1,0,0,1
298.44304363785847,309.10234125989115,1470,43.36837000411089,228,0,0,0,1,1
297.9,308.4,1646,40.6,175,0,1,0,0,0
299.0,308.7,1892,22.8,96,0,1,0,0,0
300.4,311.2,1831,23.4,133,0,0,1,0,0
303.0981826755745,311.21672881603416,1351,51.3563842137887,8,0,1,0,1,1
298.4,308.7,1421,60.7,119,0,0,1,1,1
302.2,311.7,1466,49.0,66,0,0,1,0,0
300.8952386305029,310.4635208956366,1416,50.30722748014957,216,0,0,0,1,1
298.6,309.9,1356,59.5,34,0,1,0,0,0
297.6,308.6,1390,53.4,175,0,0,1,0,0
298.6,309.8,1704,28.3,64,0,1,0,0,0
302.143954514049,310.73186354214704,1455,45.682171682276696,239,0,1,0,1,1
302.1786863849479,310.4390905741947,1268,58.5689932107411,22,0,0,0,1,1
298.2,308.2,1436,50.2,43,0,1,0,0,0
299.72543909978447,308.7826628939655,1369,63.40577903534484,37,0,0,1,1,1
299.0237923620732,310.2237923620732,2604,12.230948090518297,89,0,1,0,1,1
299.0,310.4,1368,51.69443623797174,227,0,1,0,1,1
302.81121429181604,311.2787979631934,1300,47.89306118962254,218,0,1,0,1,1
300.3603818518406,309.9,1394,46.45847259263762,210,1,0,0,1,1
301.2170668535573,310.8268378416008,1371,53.08540826897239,185,0,1,0,1,0
298.5217180916586,309.22417250831376,1431,52.6341024085486,31,0,0,0,1,1
301.8172268216628,311.27424620157046,1337,64.44616868193981,192,0,1,0,1,1
299.5301884718603,309.77269694843363,1291,65.51831322345434,15,0,1,0,1,1
301.3,311.0,1348,44.5,78,0,1,0,0,0
301.46021387344524,310.8263617704259,1442,44.05194538632266,208,0,1,0,1,1
298.7627314959108,308.7,1430,61.49800929100386,124,0,0,0,1,1
301.2777864708531,310.8020051867083,1334,59.76567711292549,185,0,0,0,1,1
299.7588634315021,309.9956698348949,1333,66.51258429273096,38,0,1,0,1,1
302.6471399129274,311.4871811319442,1281,62.136111754804986,11,0,0,0,1,1
298.4,309.2,1425,45.5,11,0,1,0,0,0
295.5,306.1,1488,40.7,31,0,1,0,0,0
302.5435003430909,311.0225457040661,1322,54.97718350244633,5,0,0,0,1,1
297.5,308.0,2033,16.7,128,0,0,1,0,0
300.9,310.4,1536,34.2,45,0,1,0,0,0
302.4302354174061,311.6877145851291,1287,67.11763125602094,5,0,1,0,1,1
301.6,310.6,1834,23.5,146,0,1,0,0,0
302.4453925095202,310.3944710114243,1368,49.58778142193411,11,0,0,0,1,1
302.2,311.5,1413,43.5,83,0,1,0,0,0
301.8914812298844,310.67045278671804,1353,56.92555631034679,192,0,1,0,1,1
302.0530414788737,311.232781875587,1429,46.707915509389146,89,0,0,0,1,1
299.7,310.2,1469,39.5,26,0,1,0,0,0
301.4426723461598,309.9,1309,61.17618577880822,194,0,1,0,1,1
298.4910486586752,309.37891140249627,1336,56.00032243895208,205,0,0,0,1,1
296.7,307.7,1927,23.9,112,0,1,0,0,0
300.8,310.1,1405,61.2,189,0,1,0,1,1
297.5141537811038,308.1779407883716,1397,57.501562087644814,200,0,1,0,1,1
300.3549297722608,309.84232776288786,1406,62.25411369727704,189,0,1,0,1,1
300.5,309.5,1379,55.6,2,0,1,0,0,0
298.5233527527082,309.4250775415166,1337,56.36802330324982,205,0,1,0,1,1
303.9,313.0,1901,22.5,110,0,0,1,0,0
300.3,309.2,1398,54.4,198,0,1,0,0,1
299.5,310.8,1873,22.3,211,0,1,0,0,0
299.0680587964468,308.57097717318976,1301,64.87405649055187,42,0,0,0,1,1
298.7676651383742,308.8,1328,55.32032163665123,206,0,0,0,1,1
300.62334195537267,311.3385751237311,1383,64.77272670182903,134,0,0,0,1,1
301.3,311.0,1641,33.0,145,0,0,1,0,0
297.5,309.3,1470,38.8,197,0,1,0,0,0
302.7543501937365,311.01132910031833,1361,50.14975957802647,65,0,1,0,1,1
302.1317476338194,310.5685437336868,1373,48.0421359334217,71,0,0,0,1,1
298.455774067833,308.9848587923956,1268,68.93283158047119,188,0,1,0,1,1
302.3634402413881,310.8634402413881,1377,46.9712642037163,22,0,1,0,1,1
300.7,309.5,1461,49.9,0,0,1,0,0,0
298.81552063409816,309.0425540311868,2860,4.633791746360716,145,0,1,0,1,1
300.76786685121067,311.0855977854721,1337,58.457337024213146,200,0,1,0,1,1
298.6,309.6,1563,35.0,21,0,1,0,0,0
300.6,309.5,1576,38.8,124,0,1,0,0,0
301.9273966212217,310.7982725174612,1331,54.20744524110172,201,0,0,0,1,1
303.0,311.2,1494,37.0,67,0,1,0,0,0
298.0575048666676,308.8753346311114,2868,4.375334631111374,128,0,1,0,1,1
298.040770834179,308.3579444421893,1416,63.959229165821,15,0,0,0,1,1
303.37368928912963,311.50524284348154,1309,56.10485686963065,43,0,0,0,1,1
297.4,308.1,1474,39.4,20,0,1,0,0,0
303.2705029488135,311.56978302011294,1314,51.34604539853116,71,0,0,0,1,1
302.0279684499234,310.4087071954058,1311,55.8496036912714,40,0,1,0,1,1
297.6,308.4,1569,38.3,93,0,0,1,0,0
300.5,309.4,1655,32.1,37,0,0,1,0,0
298.0,308.219457190462,1364,53.658830428018426,217,0,1,0,1,1
302.4365407727445,310.3609012879075,1374,52.7253347652576,160,0,0,0,1,1
302.752589203791,311.05258920379094,1332,52.61035681516381,157,0,0,0,1,1
298.5,309.5,1561,34.8,35,0,1,0,0,0
300.5,309.3,1465,46.0,89,0,1,0,0,0
298.5,308.3,1440,43.6,5,0,0,1,0,0
298.03263148713563,307.69135455734903,2309,14.332320976886074,170,0,0,0,1,1
303.30115872823626,311.64185396517803,1317,50.36625713247591,67,0,0,0,1,1
298.9,308.4,1632,31.8,17,1,0,0,0,0
300.7,310.8,1754,27.7,84,0,1,0,0,0
302.4911695492821,310.2595467112438,1378,49.33305535909016,107,0,0,0,1,1
298.7,308.5,1616,30.2,34,0,1,0,0,0
300.9376729920292,310.7195284641315,1400,58.99723212753256,189,0,1,0,1,1
300.85667667637927,310.01862028668097,1379,51.3663947278879,217,0,1,0,1,1
301.3368087840008,310.55444051130485,1310,72.60128469356196,50,0,1,0,1,1
301.829426279479,310.629426279479,1382,49.971036396138,232,0,0,0,1,1
299.1,308.3,1521,36.5,40,1,0,0,0,0
302.2,310.6,1348,49.89168142451768,131,0,0,1,1,1
300.6,310.3,1614,32.7,0,0,0,1,0,0
301.2,310.4,1470,44.0,113,0,1,0,0,0
300.476073512238,310.1225459451488,1371,63.43052144106942,93,0,0,0,1,1
302.4,310.9,1435,42.3,83,0,0,1,0,0
298.9,309.8,1287,61.9,216,0,1,0,1,1
303.1822631892686,311.9467895678059,2697,10.072171013414206,70,0,0,1,1,1
300.15650834180474,310.93047497458565,1683,29.5869062817679,223,0,0,1,1,1
303.6,312.9,1450,45.3,29,0,1,0,0,0
301.0389675959061,310.5986954703057,1358,61.72200870987994,67,0,1,0,1,1
299.06914036601574,309.9669361064454,1367,56.30881703828123,203,0,1,0,1,1
297.9,308.0,1490,46.2,6,0,1,0,0,0
303.4,312.3,1540,38.7,96,0,1,0,0,0
300.4301266589508,309.91026781591296,1421,54.4924973312852,111,0,0,1,1,0
300.81877195642306,309.8204450370338,1611,31.045541246194205,232,0,0,0,1,1
297.5,309.1,1611,30.2,211,0,1,0,0,0
301.988597283592,310.96769624269734,1707,30.210450520447303,217,0,0,1,1,1
302.2833576977789,310.8041605755553,1378,47.316642302221126,21,0,0,0,1,1
300.2,311.6,1496,41.1,60,1,0,0,0,0
299.0,309.0,1544,31.8,25,0,1,0,0,0
299.2,308.4,1877,23.9,4,0,1,0,0,0
301.2384854458002,310.7637448020715,2663,12.147251039585695,24,0,1,0,1,1
300.4,311.9,1868,21.3,92,0,1,0,0,0
300.4572464977332,311.4565210136009,1270,63.95145931185428,203,0,1,0,1,1
300.7,311.2,1399,47.9,80,0,1,0,0,0
301.0948896325775,309.93254434339144,2833,5.50823019279069,197,0,1,0,1,1
302.7,312.0,1944,21.4,71,0,0,1,0,0
302.9017691275241,311.12632684564306,1341,50.68074966445343,172,0,1,0,1,1
302.5,310.4,1451,53.6,194,0,0,1,0,0
299.8,309.7,1483,39.6,87,0,1,0,0,0
298.4242352761808,308.1810588190452,1544,36.87966665396142,204,0,0,0,1,1
300.79113807493394,311.6425796887504,1335,58.61541726802575,188,0,0,0,1,1
298.8,309.1,1362,45.4,113,0,1,0,0,0
298.13209143703,308.43116001480246,1363,52.45969520990008,220,0,1,0,1,1
300.1291841223352,310.39533213762707,1458,47.724389924620006,208,0,1,0,1,1
304.1147209333721,313.21502558673274,1512,35.25675115996501,207,0,1,0,1,1
296.6,307.6,1542,37.4,88,0,1,0,0,0
300.1,309.3,1570,36.8,189,0,1,0,0,0
298.4,308.2,1610,35.0,24,0,0,1,0,0
301.6,310.4,1377,44.9,161,0,0,1,0,0
298.2,307.8,1583,36.6,185,0,0,1,0,0
301.7258347043211,309.83444627242807,1284,68.19425895459533,111,0,0,0,1,1
296.7119979704974,307.43688640838576,2226,14.862369844203036,129,0,1,0,1,1
299.0,309.9,1373,55.7,201,0,1,0,1,1
297.0,308.1,1429,54.0,138,0,1,0,0,0
301.5,311.1,1602,34.3,100,0,1,0,0,0
301.7792259746233,309.91443751890034,1284,68.30563463283107,110,0,0,0,1,1
301.1293598914434,310.0573399728608,1352,57.08742815740708,187,0,1,0,1,1
300.66645995099947,310.11782150830743,1400,54.72423295398493,205,0,1,0,1,1
299.5,309.2,1499,41.5,175,0,1,0,0,0
303.7,312.4,1513,40.1,135,0,1,0,0,0
302.8,312.4,1529,36.8,237,0,1,0,0,0
299.6,310.1,1531,36.8,62,1,0,0,0,0
301.54814669367136,310.2614826450629,1304,58.71457148894398,198,0,0,0,1,1
298.9,309.6,1600,33.5,175,1,0,0,0,0
301.84749309530355,311.4606198214777,1367,57.12763915462777,207,0,1,0,1,1
303.49117905862687,311.9764774896717,1365,54.27065552429895,29,0,1,0,1,1
302.7,310.4,1489,42.7,33,0,1,0,0,0
298.8,309.7,1453,47.7,101,0,0,1,0,0
300.5,309.8,1441,48.8,200,0,1,0,0,0
300.8570563882941,310.68962611121924,1339,58.92364389072721,203,0,1,0,1,1
299.3261726236038,308.88839456823723,1270,68.45234524720756,73,0,1,0,1,1
303.0,311.2,1755,30.4,205,0,1,0,0,0
297.2,308.6,1500,37.1,161,0,1,0,0,0
302.2,310.8,1356,48.3,36,0,0,1,0,1
297.411002560349,308.33992421937904,1373,54.7898146440544,215,0,1,0,1,1
301.0,310.9,1822,21.6,168,0,1,0,0,0
302.7617519992287,310.66436355461286,1358,48.74515733693266,32,0,1,0,1,1
300.6,309.4,1468,44.1,76,0,1,0,0,0
303.1360487660995,311.2848877789791,1349,49.910507049451006,9,0,1,0,1,1
300.5,311.4,1743,27.6,46,0,0,1,0,0
302.68079421009475,310.70292416598335,1357,52.04238263028424,34,0,1,0,1,1
296.6,307.4,1504,45.8,58,0,1,0,0,0
302.9,312.6,1394,46.4,82,0,0,1,0,0
299.20906034146986,310.24645785365993,1376,62.35481920731261,92,0,1,0,1,1
297.4,308.0,1601,34.6,181,0,0,1,0,0
303.1784236458007,311.7322276966904,1334,66.71646415469785,52,0,1,0,1,1
299.92362502312403,311.18468232153526,1271,61.22459365172269,196,0,1,0,1,1
298.7,309.2,1586,31.4,180,0,1,0,0,0
297.17654897160395,307.6452259910328,2854,4.8643220269014975,149,0,1,0,1,1
300.1,311.3,2579,12.5,64,0,1,0,1,1
301.4,310.4,1436,49.7,108,0,1,0,0,0
297.7,309.1,1435,38.8,165,0,1,0,0,0
296.8,307.5,1516,36.7,135,0,0,1,0,0
303.0,311.1506179666528,1360,46.760505433096746,108,0,1,0,1,1
301.7,310.8,1502,34.4,157,0,0,1,0,0
297.4829990502021,307.9121200182464,2719,9.340206831048423,16,0,0,0,1,1
300.9952753520937,309.8619330257262,1376,47.861852088419305,213,0,0,0,1,1
301.3968386018108,309.9105379939637,1259,63.942151975855005,19,0,1,0,1,1
298.9287236478623,309.0940039718204,1268,65.85396425361681,190,0,1,0,1,1
300.6738330518446,309.814603920364,1444,61.66597423102554,147,0,1,0,1,1
301.04155791974887,309.6178105370352,1315,51.25751570371812,187,0,1,0,1,1
301.5,310.6,1490,48.1,81,0,1,0,0,0
300.6892761227382,309.46683262403064,1314,52.46533900775477,187,0,1,0,1,1
299.2,310.4,1379,46.8,39,0,1,0,0,0
302.14736283997195,310.7092035499649,1369,50.8803538504557,128,0,0,0,1,1
298.06417631006644,308.4810728384425,1387,57.42160925766377,199,0,1,0,1,1
304.3,313.5,1416,48.1,167,0,0,1,0,0
300.0,309.6,1514,44.6,98,0,1,0,0,0
299.1,308.8,1725,26.6,172,0,0,1,0,0
301.5104128239439,311.1337523056336,1563,37.46762377417951,212,0,0,0,1,1
298.4,309.2,1399,45.2,125,0,0,1,0,0
303.26557594367176,311.4655759436717,1373,47.40327216898468,60,0,0,0,1,1
297.8,307.8,1412,48.3,27,0,1,0,0,0
299.4,309.1,1645,28.6,57,0,1,0,0,0
302.4,310.4,1521,38.5,142,0,1,0,0,0
302.4016351512065,310.7764307573057,1334,53.30081757560327,160,0,0,0,1,1
298.9,308.8,1529,32.7,53,0,1,0,0,0
302.8481794301192,310.8370870881908,1349,51.17036411397616,6,0,0,0,1,1
301.9,311.0,1384,47.4,121,0,0,1,0,0
298.9,309.6151765000153,2802,6.56703754551294,142,0,1,0,1,1
302.28207238257994,310.87951129437704,1360,44.30220840793875,67,0,0,0,1,1
299.126241543993,309.1760505372248,1454,42.20343812182672,208,0,1,0,1,1
301.8,310.8,1736,26.5,56,0,1,0,0,0
304.0,313.2,1615,37.8,127,0,1,0,0,0
302.52107907421123,310.7952321381344,1373,54.56122959588478,120,0,0,0,1,1
297.8,307.8,1597,38.2,11,0,1,0,0,0
299.2,310.5,1329,48.9,30,1,0,0,0,0
301.60992893781327,310.10783863511574,1361,55.75140046228266,69,0,1,0,1,1
304.0,313.1,1404,47.1,90,0,1,0,0,0
302.00059409757915,310.93557369297844,1336,63.42094333994947,0,0,0,1,1,1
296.7,307.7,1597,32.1,114,0,0,1,0,0
295.3,305.7,1473,38.5,189,0,0,1,0,0
296.8,307.8,1373,42.9,74,0,1,0,0,0
299.3,308.5,1422,43.1,186,0,0,1,0,0
300.2,311.0,1627,33.7,147,0,1,0,0,0
302.363689585468,310.2757930569787,1378,53.56168823785068,165,0,0,1,1,1
297.4,308.5,1486,48.6,75,0,1,0,0,0
302.0605794718344,311.4766915966497,1301,61.138560744293,208,0,0,0,1,1
302.2484851287206,311.0898993168407,1620,31.23636615848514,232,0,0,0,1,1
302.9,312.3,1417,48.7,26,1,0,0,0,0
299.6,310.8,1400,40.8,118,0,1,0,0,0
298.2,308.4,1379,43.1,65,0,1,0,0,0
300.9731922214564,311.1086239678007,1365,58.67016158633256,201,0,1,0,1,1
300.1,310.0,1511,41.7,186,0,1,0,0,0
301.45314934184074,311.075590452778,1310,58.19291300451452,222,0,1,0,1,1
300.2,311.5,1639,31.1,31,0,1,0,0,0
302.8,312.4,1651,27.0,200,0,1,0,0,0
302.1989881203347,311.0321528070572,1619,30.790893083012303,232,0,0,0,1,1
299.0,308.6,1329,60.5,120,0,1,0,0,0
301.8,310.0,2032,19.0,203,0,1,0,0,0
300.2,309.8,1487,39.2,122,0,0,1,0,0
299.5,309.2,1690,29.2,108,0,1,0,0,0
300.1292806749057,310.42064337543906,2631,11.880673755301151,92,0,0,0,1,1
297.6,308.6,1480,39.8,19,1,0,0,0,0
301.0,311.3,1454,41.5,57,0,0,1,0,0
303.3927272274209,311.9460604776926,1243,55.91696938737629,221,0,1,0,1,1
297.0,307.8,1774,28.0,188,0,1,0,0,0
300.2530692379443,309.76296038569166,1379,53.22462348988001,206,0,1,0,1,1
301.31061602932687,310.7151575830685,1452,59.435608877853234,170,0,0,0,1,1
302.97409065744347,311.5819188004676,1284,69.08070634372547,105,0,1,0,1,1
303.4813439742554,312.07436420803515,1371,54.62093929866081,112,0,0,0,1,1
299.88532334558107,309.1853233455811,1381,53.89266167279054,212,0,1,0,1,1
299.52851480885573,309.0452713869446,1312,70.18608389510042,58,0,1,0,1,1
300.2,310.1,1440,51.1,41,0,1,0,0,0
299.0,309.5,1861,23.3,73,0,1,0,0,0
295.6,306.3,1911,20.9,74,0,1,0,0,0
297.9,309.1,1619,34.7,33,0,1,0,0,0
303.0,312.7,2024,19.9,102,0,1,0,0,0
296.3,307.3,1398,52.7,31,0,1,0,0,0
300.1,309.2,1326,55.9,55,0,1,0,0,0
302.5,311.6,1400,54.0,196,0,1,0,0,0
297.7101406084949,308.16376757606184,1345,59.705810598453446,203,0,0,0,1,1
298.8099627930901,309.1066418620601,1630,33.1579340345026,217,0,1,0,1,1
301.4,310.6,1550,36.8,159,0,1,0,0,0
301.9145095207998,310.3906751295998,1333,53.85542700720158,111,0,0,1,1,1
297.6,309.6,1330,53.1,7,0,0,1,0,0
297.75702179633043,308.8747319303628,1288,61.95442753350808,206,0,1,0,1,1
304.2,313.3,1410,51.6,47,0,1,0,0,0
302.2,310.6,1352,50.75476961933279,128,0,0,1,1,1
302.7332767476964,310.9904317303329,1371,49.647926226790986,65,0,1,0,1,1
301.7804730739582,310.6027895608632,2670,11.811158243452468,123,0,0,0,1,1
301.6693657403591,310.4804186988519,1529,36.57536946717692,209,0,0,0,1,1
300.7,311.8,1603,34.1,17,0,1,0,0,0
299.9,309.2,1353,49.8,182,0,0,1,0,0
298.3,308.1,1586,35.5,0,0,1,0,0,0
299.6400334608669,309.3888702995184,1296,64.53123008308236,212,0,1,0,1,1
300.2,310.1,1550,38.7,45,0,0,1,0,0
298.6402795991523,307.846181739449,1328,61.0,185,0,0,0,1,1
300.2,311.7,1493,48.3,167,0,1,0,0,0
297.1,308.4,1615,32.6,184,0,0,1,0,0
300.12065829770506,309.96328033423896,1378,58.42727587252443,106,1,0,0,1,0
299.1,310.1,1894,20.1,106,0,1,0,0,0
301.7600669977529,310.85874581264045,1279,62.57820983061743,16,0,0,0,1,1
302.5,310.9,1624,34.4,146,0,1,0,0,0
297.961754799543,308.42209546260904,1303,70.1167122166597,154,0,0,0,1,1
298.83218868323723,309.79862641988467,1361,60.40171697514413,187,0,1,0,1,1
303.36942218091974,312.7357444083048,1421,50.28811684478342,214,0,0,0,1,1
299.52333515764946,310.1439489526956,1467,47.428777882856174,214,0,1,0,1,1
302.507956029737,312.0820259628231,2550,12.686777219330176,9,0,1,0,1,1
299.2,310.6,1675,33.3,28,0,1,0,0,0
303.73318549762905,312.7464153459693,1272,67.09249806160402,159,1,0,0,1,1
301.0,310.9,1479,44.3,194,0,1,0,0,0
297.7,307.2,1405,43.7,2,0,0,1,0,0
300.1,309.2,1732,33.7,218,0,0,1,0,0
298.9187426433034,308.8884397872809,1238,63.390348788629055,94,0,0,1,1,1
301.7,310.1,1743,27.3,210,0,0,1,0,0
296.4,307.5,1549,36.1,58,0,1,0,0,0
299.8683077585868,308.9241873313137,2520,13.14412042727309,183,0,0,0,1,1
302.29424359942834,310.22661753266635,1359,45.87697439771331,7,0,0,0,1,1
302.226293623911,310.6262936239109,1346,48.20116330429223,108,0,0,0,1,1
300.9,310.8,1493,45.8,57,0,1,0,0,0
302.2237046732447,310.94372236173456,1339,57.82379311569408,188,0,1,0,1,1
301.42861684909184,310.8178656592047,1338,62.43952701080048,199,0,1,0,1,1
302.25760797947834,310.2,1331,48.69364960312874,51,0,1,0,1,1
